price,carpet_area,facing,bedrooms,bathrooms,balcony,furnish_type,prop_type,city,Store Room,ageing,location_area,luxury_category,floor_category
2.31,917.43,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Mulund,Low,Low Floor
2.1,490.06,Missing,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Andheri,Low,Mid Floor
0.9,275.23,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Byculla,Low,High Floor
3.1,573.39,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Santacruz,Low,Low Floor
0.7,611.62,Missing,1.0,1.0,0.0,Unfurnished,House,Mumbai,0,Undefined,Bandra,Low,Low Floor
0.85,160.55,Missing,1.0,1.0,0.0,Unfurnished,House,Mumbai,0,Undefined,Ghatkopar,Low,Low Floor
1.2,496.94,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Ghatkopar,Low,Low Floor
1.7,650.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Andheri,Low,Low Floor
1.2,448.01,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Kurla,Low,Mid Floor
0.65,225.0,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Girgaon,Low,Mid Floor
2.6,589.45,Missing,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Dadar,Low,Mid Floor
0.5,350.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Santacruz,Low,Low Floor
0.3,100.0,Missing,2.0,2.0,0.0,Semifurnished,House,Mumbai,0,Old,Andheri,Low,Low Floor
0.85,466.16,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Low,Mid Floor
3.3,812.0,Missing,2.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Sion,Low,Mid Floor
1.4,632.0,North-West,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Low,Mid Floor
1.5,380.0,South,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,New,Sandhurst,Medium,High Floor
2.5,1023.0,West,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Borivali,Medium,Mid Floor
2.15,613.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Vasai-Virar,Medium,High Floor
2.55,611.62,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Andheri,Low,Low Floor
2.55,800.0,North,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Juhu,Low,Low Floor
5.75,1025.0,Missing,2.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Byculla,Low,Mid Floor
1.35,588.69,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Ghatkopar,Low,Low Floor
2.6,850.0,South-East,3.0,3.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Andheri,Low,Mid Floor
3.0,860.0,West,2.0,2.0,2.0,Furnished,Flat,Mumbai,0,Relatively Old,Thane,Low,High Floor
1.31,362.57,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Chembur,Low,Low Floor
3.14,843.0,Missing,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively Old,Thane,Low,High Floor
1.1,322.0,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Andheri,Low,Mid Floor
2.0,570.0,Missing,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Andheri,Low,Mid Floor
1.7,400.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Kandivali,Low,Low Floor
1.18,349.39,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Vikhroli,Low,Low Floor
1.15,480.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mumbai,Low,Low Floor
0.75,350.0,East,1.0,1.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Others,Medium,Mid Floor
9.0,1429.66,Missing,3.0,4.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Parel,Low,High Floor
2.05,845.0,Missing,2.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Others,Low,High Floor
1.9,638.38,Missing,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Chembur,Low,Low Floor
1.5,860.09,Missing,3.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Borivali,Low,Low Floor
3.43,769.88,Missing,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Borivali,Low,High Floor
0.76,344.04,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Chembur,Low,Mid Floor
0.97,368.0,West,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,Mid Floor
0.4,400.0,East,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Low,Low Floor
0.45,225.0,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Santacruz,Low,Mid Floor
0.82,328.0,North-West,1.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Chembur,Low,Low Floor
0.215,100.0,Missing,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Others,Low,Low Floor
1.5,860.09,Missing,3.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Borivali,Low,Low Floor
2.5,600.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Matunga,Medium,Mid Floor
0.6,285.0,East,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Old,Malad,Medium,High Floor
0.6,285.0,Missing,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Old,Malad,Low,High Floor
0.55,155.39,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Low,Mid Floor
1.55,592.51,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Mulund,Low,Mid Floor
1.1,478.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Vikhroli,Low,Low Floor
0.7,696.13,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Colaba,Low,Mid Floor
1.65,535.17,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Jogeshwari,Low,Low Floor
1.6,600.0,Missing,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Chembur,Low,Low Floor
2.45,707.19,Missing,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Chembur,Low,Low Floor
0.6,260.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Malad,Low,Mid Floor
0.36,152.91,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Kandivali,Low,Low Floor
1.4,458.72,Missing,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Andheri,Low,Low Floor
1.25,397.55,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Andheri,Low,Low Floor
2.9,749.24,Missing,3.0,3.0,3.0,Semifurnished,Flat,Mumbai,0,Undefined,Goregaon,Low,Low Floor
1.0,298.17,Missing,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Undefined,Andheri,Low,Low Floor
0.75,229.36,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Dadar,Low,Low Floor
2.8,619.27,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Vile Parle,Low,Low Floor
1.5,802.75,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Chembur,Low,Low Floor
1.85,1123.85,Missing,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Low,Low Floor
2.5,818.37,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Kandivali,Medium,Mid Floor
0.75,350.0,East,1.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Malad,Low,Low Floor
1.35,616.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
3.95,1260.0,West,4.0,3.0,0.0,Furnished,Flat,Mumbai,0,Relatively Old,Vile Parle,Low,Mid Floor
0.085,100.0,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mankhurd,Low,Low Floor
0.85,241.71,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Thane,Low,Mid Floor
0.24,150.0,South-East,1.0,1.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Mazgaon,Low,Mid Floor
5.0,958.56,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Parel,Low,High Floor
1.4,225.14,Missing,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Low,Mid Floor
0.55,360.0,Missing,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Kurla,Low,Low Floor
0.7,310.0,North-East,1.0,1.0,2.0,Furnished,Flat,Mumbai,0,Old,Kandivali,Low,High Floor
0.95,409.02,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Kandivali,Low,Mid Floor
0.42,225.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Vile Parle,Low,Mid Floor
0.55,263.12,Missing,1.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Old,Goregaon,Low,Low Floor
1.3,379.83,Missing,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,New,Vikhroli,Low,Mid Floor
0.85,395.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Mulund,Medium,High Floor
1.55,542.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Kandivali,Low,Mid Floor
1.0,550.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Low,Mid Floor
0.65,172.65,Missing,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Jogeshwari,Low,Mid Floor
0.65,250.0,East,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Jogeshwari,Low,Mid Floor
2.3,530.0,North,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Mahim,Low,Low Floor
0.22,120.0,West,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Vile Parle,Low,Mid Floor
0.75,270.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Byculla-Mazgaon,Low,Low Floor
1.45,480.0,South,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Kandivali,Low,Low Floor
0.76,124.31,Missing,1.0,1.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Bandra,Low,Mid Floor
1.3,420.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Low,Low Floor
0.65,300.0,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Girgaon,Low,Low Floor
2.0,1035.91,Missing,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Malad,Low,Low Floor
2.0,650.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Vasai-Virar,Low,Low Floor
1.49,650.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Undefined,Bhandup,Low,Mid Floor
1.55,800.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Borivali,Medium,Low Floor
3.49,909.79,Missing,3.0,3.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Andheri,Low,Low Floor
0.6,152.91,Missing,1.0,1.0,0.0,Furnished,Flat,Mumbai,0,Undefined,Ghatkopar,Low,Low Floor
0.99,330.28,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Undefined,Andheri,Low,Low Floor
8.0,1298.0,East,4.0,4.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Dadar,Medium,Mid Floor
1.25,430.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Ghatkopar,Medium,Mid Floor
1.5,540.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
3.95,1017.0,West,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,Mid Floor
3.05,778.0,West,2.0,2.0,3.0,Furnished,Flat,Mumbai,0,Relatively New,Powai,High,Mid Floor
1.8,379.0,North-East,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
1.5,382.0,North-East,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Powai,High,High Floor
1.6,475.14,Missing,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kandivali,Low,Low Floor
0.87,450.0,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Chembur,Low,Mid Floor
0.45,229.36,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Mumbai,Low,Low Floor
1.14,250.0,West,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Worli,Medium,Low Floor
2.0,508.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Byculla,Low,Mid Floor
2.51,573.39,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Mumbai,Low,Low Floor
2.35,508.0,Missing,2.0,2.0,0.0,Furnished,House,Mumbai,0,New,Grant Road,Low,Low Floor
1.7,612.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Thane,Low,Low Floor
1.96,850.0,Missing,2.0,2.0,1.0,Furnished,Flat,Mumbai,0,Old,Andheri,Low,Low Floor
3.0,800.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Thane,Low,Mid Floor
1.7,525.0,North,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Old,Vile Parle,Low,Mid Floor
1.16,464.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Malad,Low,Mid Floor
1.92,835.0,North-East,3.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively Old,Mulund,Medium,High Floor
1.6,717.0,West,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Thane,Low,Mid Floor
0.9,410.0,North-East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Kandivali,Low,Mid Floor
2.5,750.0,North-West,3.0,3.0,3.0,Furnished,Flat,Mumbai,0,Relatively Old,Borivali,Medium,High Floor
0.45,260.0,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Santacruz,Medium,Mid Floor
1.05,390.0,North-West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Others,Low,Low Floor
1.6,373.0,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Andheri,Low,High Floor
1.45,480.0,West,1.0,1.0,1.0,Semifurnished,Flat,Mumbai,0,New,Andheri,Medium,Low Floor
3.5,1070.0,West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Kandivali,Low,Low Floor
1.92,925.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Bhandup,Medium,Mid Floor
2.39,1268.0,West,3.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Malad,Medium,Mid Floor
2.4,987.47,West,3.0,2.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Malad,Low,Mid Floor
0.87,600.0,East,1.0,1.0,2.0,Semifurnished,Flat,Mumbai,0,Old,Mumbai,Low,Mid Floor
4.2,876.0,Missing,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,New,Matunga,Low,Mid Floor
0.65,600.0,West,1.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Thane,Low,Mid Floor
1.25,386.0,South,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,New,Kandivali,Low,High Floor
0.46,965.0,Missing,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,New,Vasai-Virar,Low,Mid Floor
2.0,448.0,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Santacruz,Medium,High Floor
1.95,450.0,Missing,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively New,Dadar,Low,Mid Floor
1.95,650.0,West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Relatively Old,Andheri,Medium,Mid Floor
1.97,731.0,Missing,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Under Construction,Mulund,High,High Floor
1.65,610.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Powai,Low,Low Floor
1.31,455.8,Missing,2.0,1.0,0.0,Furnished,Flat,Mumbai,0,Old,Kandivali,Medium,Mid Floor
0.86,305.0,North-West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Borivali,Medium,Mid Floor
0.54,300.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Others,Low,Low Floor
5.0,550.0,North-West,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Girgaon,Low,Mid Floor
1.6,845.0,North,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Mulund,Low,Low Floor
1.1,700.0,East,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Ghatkopar,Medium,High Floor
3.0,800.0,Missing,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Others,Low,Mid Floor
0.38,220.0,West,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Goregaon,Low,Low Floor
1.15,440.0,West,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Jogeshwari,Medium,Mid Floor
1.57,483.94,North,1.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Santacruz,Low,Low Floor
4.0,1800.0,North,4.0,4.0,0.0,Semifurnished,House,Mumbai,0,Old,Kandivali,Low,Low Floor
1.42,620.0,Missing,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Others,Low,Mid Floor
0.82,327.0,East,1.0,2.0,0.0,Furnished,Flat,Mumbai,0,New,Bhandup,Medium,Mid Floor
1.4,510.0,South,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,High Floor
1.51,470.0,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Vikhroli,Medium,High Floor
5.75,707.18,Missing,2.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Byculla,Low,Mid Floor
1.8,650.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,1,Old,Borivali,Medium,Mid Floor
3.1,2000.0,Missing,3.0,3.0,0.0,Unfurnished,House,Mumbai,0,Relatively Old,Malad,Low,Low Floor
2.21,790.0,North-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Jogeshwari,Medium,High Floor
5.0,1925.0,Missing,3.0,3.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Goregaon,Low,High Floor
0.53,245.41,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Mumbai,Medium,High Floor
0.55,245.41,Missing,1.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Mumbai,Medium,Mid Floor
4.2,730.0,South-West,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Old,Santacruz,Medium,Mid Floor
0.8190000000000001,267.58,Missing,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Andheri,Low,Mid Floor
2.0,913.0,North-East,3.0,3.0,0.0,Furnished,Flat,Mumbai,0,Relatively New,Mulund,Low,Mid Floor
1.25,486.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Kandivali,Medium,High Floor
0.795,400.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Vikhroli,Low,Mid Floor
1.95,483.43,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively Old,Andheri,Medium,Mid Floor
2.5,718.0,Missing,2.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Borivali,Low,Low Floor
1.95,490.0,West,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Old,Andheri,Medium,Mid Floor
4.0,795.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Old,Girgaon,Low,Mid Floor
2.6,900.0,North-East,3.0,3.0,1.0,Furnished,Flat,Mumbai,0,Old,Powai,Medium,High Floor
1.2,560.0,Missing,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Kurla,Low,Mid Floor
1.8,616.0,Missing,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,New,Borivali,Medium,High Floor
2.65,1186.0,Missing,3.0,3.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively New,Santacruz,Low,Mid Floor
0.83,441.0,East,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Under Construction,Vikhroli,Low,High Floor
2.25,700.0,North,2.0,2.0,0.0,Furnished,Flat,Mumbai,0,Old,Others,Low,Mid Floor
0.22,500.0,Missing,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Others,Low,Low Floor
1.85,720.0,Missing,2.0,2.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Andheri,Low,Mid Floor
0.76,350.0,Missing,1.0,1.0,3.0,Furnished,Flat,Mumbai,0,Relatively Old,Andheri,Low,Mid Floor
5.92,1194.0,East,3.0,5.0,1.0,Unfurnished,Flat,Mumbai,1,New,Sion,Medium,High Floor
1.3,550.0,West,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Santacruz,Low,Low Floor
8.0,1298.0,East,4.0,4.0,3.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Dadar,Medium,Mid Floor
3.25,720.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,1,Relatively New,Powai,Medium,High Floor
3.0,344.04,Missing,1.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Worli,Low,High Floor
2.99,688.0,South-West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,Mid Floor
1.39,586.23,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,1,Relatively New,Andheri,Medium,High Floor
4.2,1100.0,East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Goregaon,Medium,High Floor
2.0,900.0,North,3.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Mumbai,Medium,Mid Floor
5.41,985.0,North-East,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,0,New,Bandra,Medium,High Floor
0.81,535.22,South-West,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Old,Thane,Low,Mid Floor
0.27,450.0,North-East,1.0,1.0,2.0,Furnished,Flat,Thane,0,Relatively Old,Kalyan-Dombivli,Medium,Low Floor
1.15,420.0,East,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Chembur,Medium,Mid Floor
1.11,425.0,East,1.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,New,Bhandup,Medium,High Floor
1.2,693.0,North,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,Old,Thane,Medium,Mid Floor
1.39,750.0,North-East,2.0,2.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Ulwe,Medium,Mid Floor
1.69,639.0,West,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Malad,Low,Mid Floor
3.21,1000.0,North-West,3.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively New,Powai,Medium,High Floor
3.35,1129.0,North-West,3.0,3.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively New,Kanjurmarg,Medium,High Floor
3.6,1096.0,North-East,3.0,3.0,0.0,Semifurnished,Flat,Mumbai,0,New,Malad,Medium,High Floor
0.545,678.0,Missing,2.0,2.0,0.0,Furnished,Flat,Thane,0,Old,Kalyan-Dombivli,Medium,Low Floor
3.25,1124.0,West,3.0,3.0,3.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Airoli,Medium,High Floor
0.88,685.0,North,3.0,1.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Mumbai,Low,Mid Floor
1.5,311.0,Missing,1.0,1.0,1.0,Furnished,Flat,Mumbai,0,New,Dadar,Low,Mid Floor
1.25,759.67,East,2.0,2.0,2.0,Unfurnished,Flat,Mumbai,0,Relatively New,Thane,Medium,Mid Floor
1.5,530.0,East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Relatively New,Bhandup,Medium,Mid Floor
0.7,325.0,North-West,1.0,1.0,0.0,Semifurnished,Flat,Thane,1,Relatively New,Powai,High,High Floor
0.79,549.0,East,2.0,2.0,3.0,Semifurnished,Flat,Mumbai,0,Relatively New,Mira-Bhayandar,Medium,Mid Floor
0.53,1146.79,Missing,3.0,2.0,0.0,Unfurnished,Flat,Thane,0,Old,Others,Low,Mid Floor
1.35,740.0,North-East,2.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Mira-Bhayandar,Medium,High Floor
1.2,512.0,East,2.0,2.0,0.0,Semifurnished,Flat,Thane,0,New,Thane,High,High Floor
0.81,686.0,North,2.0,2.0,1.0,Unfurnished,Flat,Navi Mumbai,0,Relatively New,Panvel,Medium,High Floor
0.65,265.0,North-West,1.0,1.0,0.0,Semifurnished,Flat,Thane,1,Relatively New,Powai,High,High Floor
0.68,301.99,Missing,1.0,1.0,0.0,Unfurnished,Flat,Mumbai,0,Old,Mulund,Low,Mid Floor
3.1,850.0,North,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,1,Old,Kandivali,High,Mid Floor
10.0,1864.0,West,3.0,3.0,3.0,Semifurnished,Flat,Mumbai,1,Relatively New,Parel,Medium,High Floor
1.15,658.0,East,2.0,2.0,3.0,Semifurnished,Flat,Thane,0,Relatively New,Andheri,High,Mid Floor
1.5,655.0,North-East,2.0,2.0,2.0,Semifurnished,Flat,Mumbai,0,Relatively Old,Kandivali,Medium,Mid Floor
6.0,893.0,Missing,2.0,3.0,0.0,Unfurnished,Flat,Mumbai,0,Relatively Old,Worli,Medium,High Floor
3.1,908.0,South-East,3.0,2.0,1.0,Semifurnished,Flat,Mumbai,0,Relatively New,Goregaon,Medium,Low Floor
1.35,440.0,East,1.0,1.0,1.0,Unfurnished,Flat,Mumbai,0,Old,Dahisar,Medium,Mid Floor
2.3,765.0,East,2.0,2.0,0.0,Unfurnished,Flat,Mumbai,0,New,Ghatkopar,Medium,Mid Floor
1.79,636.85,North-East,2.0,2.0,0.0,Semifurnished,Flat,Mumbai,0,Old,Kandivali,Low,Mid Floor
1.89,674.72,North-East,2.0,2.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Mulund,High,Mid Floor
3.31,1117.0,North,3.0,3.0,1.0,Unfurnished,Flat,Mumbai,1,Relatively New,Mulund,High,Mid Floor
6.1,1970.0,North-East,4.0,4.0,0.0,Unfurnished,Flat,Mumbai,1,Relatively New,Mulund,High,High Floor
